name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,stock,income,roe
(주)코맥스,36690,Dec-16,62717404,35391155,96774640,31088247,39501174,131799755,206,6866806,57273466,8971035,6470,11586665,16.81
(주)코맥스,36690,Dec-17,69903093,36820343,104882960,37645789,41159175,140191670,223,7002042,63723784,7319401,6920,10609235,12.14
(주)코맥스,36690,Dec-18,70704587,34745109,105445314,40078951,39156977,144404504,212,7139983,66288337,3019688,4130,5513641,4.66
(주)코맥스,36690,Dec-19,76952225,36291503,110179684,43208976,40563571,143101259,191,7280667,69616113,3900604,4245,6441842,5.68
(주)코맥스,36690,Dec-20,80129473,38747064,115451070,44635116,44123453,130397495,188,7495884,71327617,2467578,5550,3961391,3.51
(주)코아시아,45970,Dec-10,151444120,104682030,215766384,-6672652,117917362,215003343,2,6611215,97849021,8872776,5210,-5884708,7.62
(주)코아시아,45970,Dec-11,159664332,120979624,230066991,-5684050,129935833,225605229,2,6611215,100131158,1704551,3690,18603297,1.01
(주)코아시아,45970,Dec-12,164010033,122693852,238163639,-1236906,135874449,232726081,2,6611215,102289190,5826512,7800,3722773,5.04
(주)코아시아,45970,Dec-13,183112339,156390048,272680457,-5602546,172588606,287641466,2,6611215,100091851,-2970679,4200,125330,-4.7
(주)코아시아,45970,Dec-14,146862086,139249645,242015229,-28793478,155937546,256190480,2,6611215,86077683,-22371225,5280,-16779023,-27.16
(주)코아시아,45970,Dec-15,165941804,172572996,351679808,-30183838,225508143,277561320,5,6611215,126171665,867481,8820,5852355,-1.38
(주)코아시아,45970,Dec-16,147964980,138030814,325515778,-37003136,182837079,396061922,13,8011251,142678699,-1891959,6570,13556717,-7.5
(주)코아시아,45970,Dec-17,155225084,125029330,331114667,-33191522,180299818,424250341,11,9420620,150814848,2022930,5340,16814262,3.86
(주)코아시아,45970,Dec-18,134732393,137701777,327476522,48381065,188909381,378373276,18,9808007,138567140,-18026258,5100,4997771,-17.54
(주)코아시아,45970,Dec-19,133696308,146316075,326298702,53588420,183950915,438868162,347,12648881,142347787,12280458,6300,20494944,5.82
(주)코아시아,45970,Dec-20,140317961,143813939,317776316,45451913,184424359,498389910,296,13157438,133351956,-9153062,9490,-3803625,-6.09
(주)코콤,15710,Dec-10,35426486,25079030,93317778,45165311,31682622,72063511,147,8765250,61635155,1320281,2065,,2.14
(주)코콤,15710,Dec-11,39304632,19209741,90597063,47965837,25071899,80976405,129,8765250,65525163,3349280,2160,3373348,5.29
(주)코콤,15710,Dec-12,43004495,25041145,101942031,51054675,33643069,83325226,154,8765250,68298962,3375749,2615,5738401,5.17
(주)코콤,15710,Dec-13,42024954,32995161,111496084,53564613,40855591,95237687,134,8765250,70640493,3033460,2730,5035947,4.62
(주)코콤,15710,Dec-14,36746243,12628364,105861241,58511849,30298584,103538393,124,8765250,75562657,5785993,9500,9643460,7.94
(주)코콤,15710,Dec-15,42184755,14050664,110081235,64180074,21212386,110754965,133,8765250,88868849,7245623,13200,9832999,8.86
(주)코콤,15710,Dec-16,45164091,16626615,117782559,69353571,23737356,113892164,132,8765250,94045203,7219659,9700,8842419,7.89
(주)코콤,15710,Dec-17,56083032,19336672,128890686,77589758,26611502,143089164,159,8765250,102279184,10724204,7940,12701364,10.92
(주)코콤,15710,Dec-18,74380442,26775322,147620181,88394512,34536321,163612643,167,8765250,113083860,13874939,6750,17196078,12.88
(주)코콤,15710,Dec-19,73917417,21963200,147422080,93190734,29542034,133903684,159,8765250,117880046,8217883,6550,13342571,7.12
(주)코콤,15710,Dec-20,71821287,20094924,151268456,97782702,28796444,118930332,145,8765250,122472012,7277825,6820,10870078,6.06
(주)코텍,52330,Dec-10,,,,,,,206,,,,7810,,
(주)코텍,52330,Dec-11,,,,,,,226,,,,10400,,
(주)코텍,52330,Dec-12,,,,,,,251,,,,11750,,
(주)코텍,52330,Dec-13,,,,,,,271,,,,14850,,
(주)코텍,52330,Dec-14,,,,,,,286,,,,10000,,
(주)코텍,52330,Dec-15,,,,,,,351,,,,11700,,
(주)코텍,52330,Dec-16,,,,,,,390,,,,13950,,
(주)코텍,52330,Dec-17,,,,,,,421,,,,16350,,
(주)코텍,52330,Dec-18,,,,,,,395,,,,13900,,
(주)코텍,52330,Dec-19,242090363,31481471,353091372,239992540,35150978,285258696,384,7787276,317940394,30758976,12850,33129377,9.68
(주)코텍,52330,Dec-20,180536875,18254901,323641142,225603037,23775283,186530363,344,7787276,299865859,-8534777,8990,-953699,-2.76
(주)큐에스아이,66310,Dec-10,,,,,,,133,,,,4860,,
(주)큐에스아이,66310,Dec-11,,,,,,,125,,,,4590,,
(주)큐에스아이,66310,Dec-12,29571245,3858135,49460598,21746592,4934041,26704126,128,4139115,44526558,2023806,6000,2603027,4.55
(주)큐에스아이,66310,Dec-13,31560617,4466251,53599411,25454298,5346698,25635539,132,4139115,48252713,3720560,5880,3711718,7.71
(주)큐에스아이,66310,Dec-14,34917018,5046955,56888043,28061218,5881036,24217429,137,4139115,51007007,3185609,4980,3480038,6.42
(주)큐에스아이,66310,Dec-15,32385505,3075821,55734972,29307204,3531627,25495219,129,4139115,52203345,1385003,6350,1402431,2.68
(주)큐에스아이,66310,Dec-16,32256858,2403932,55524032,30262393,2751051,22020600,126,4139115,52772980,1418695,8880,894188,2.7
(주)큐에스아이,66310,Dec-17,27753762,2046961,55024425,30938858,2459392,22628424,129,4139115,52565033,751450,6270,1067005,1.43
(주)큐에스아이,66310,Dec-18,22843625,2157377,54017004,30175910,2535979,18823761,115,4139115,51481025,-353385,4500,-1053320,-0.68
(주)큐에스아이,66310,Dec-19,28988422,3493782,58462417,31034432,3970668,22679509,123,4139115,54491749,1104174,13500,416541,2.08
(주)큐에스아이,66310,Dec-20,32235231,11183355,74496942,31007563,19865450,23003430,130,4139115,54631492,135836,16600,430912,0.25
(주)클라우드에어,36170,Dec-10,,,,,,,58,,,,495,,
(주)클라우드에어,36170,Dec-11,,,,,,,64,,,,680,,
(주)클라우드에어,36170,Dec-12,52072845,37519036,97757567,7689204,39513836,65804705,201,18201845,58243731,6692555,1375,1273520,11.49
(주)클라우드에어,36170,Dec-13,51692996,36855819,93303682,8095468,38601700,75783205,180,14398087,54701982,-228488,1660,2618938,-0.4
(주)클라우드에어,36170,Dec-14,55007935,36194942,96490084,8108696,38412618,73979284,167,15029049,58077467,286699,1150,-1499847,0.51
(주)클라우드에어,36170,Dec-15,52407535,11946254,75826536,-8096604,13173445,20574075,65,24096555,62653091,-16363212,1700,1412148,-27.11
(주)클라우드에어,36170,Dec-16,43995621,4140272,69188584,-7481138,5390723,17665255,68,24096555,63797860,603063,1520,1097104,0.95
(주)클라우드에어,36170,Dec-17,69502575,25174111,95146781,-8283480,26218408,16593462,70,26254825,68928373,-855752,3320,1480650,-1.29
(주)클라우드에어,36170,Dec-18,84946855,34355253,111447884,-10720509,35670215,14413626,53,29471648,75777669,-2337633,2550,717303,-3.23
(주)클라우드에어,36170,Dec-19,54285479,10700934,102245082,-24701855,13931582,13489259,52,39116090,88313500,-13773633,2140,-9527,-16.79
(주)클라우드에어,36170,Dec-20,79418025,17997213,105224655,-35177115,20955708,13574214,46,45121437,84268948,-11564598,1860,-992057,-13.4
(주)타이거일렉,219130,Dec-10,,,,,,,,,,,,,
(주)타이거일렉,219130,Dec-11,,,,,,,,,,,,,
(주)타이거일렉,219130,Dec-12,,,,,,,,,,,,,
(주)타이거일렉,219130,Dec-13,12549894,6863890,31359646,14304755,14685667,21813707,,2000000,16673979,2090360,,1965558,12.54
(주)타이거일렉,219130,Dec-14,14214146,6679566,33436084,17055325,14011119,25899934,,2000000,19424965,2772247,,3497760,15.36
(주)타이거일렉,219130,Dec-15,23035368,4913257,41887683,19428889,7413426,26923156,138,3157145,34474257,2293754,5260,3020619,8.51
(주)타이거일렉,219130,Dec-16,,,,,,,167,,,,5730,,
(주)타이거일렉,219130,Dec-17,,,,,,,180,,,,6240,,
(주)타이거일렉,219130,Dec-18,,,,,,,180,,,,4080,,
(주)타이거일렉,219130,Dec-19,,,,,,,180,,,,5480,,
(주)타이거일렉,219130,Dec-20,,,,,,,193,,,,15000,,
(주)텔레칩스,54450,Dec-10,82882479,10477735,125018868,83512293,17671769,82429226,267,5294902,107347099,5872644,7750,2791117,4.12
(주)텔레칩스,54450,Dec-11,,,,,,,264,,,,4850,,
(주)텔레칩스,54450,Dec-12,,,,,,,260,,,,4255,,
(주)텔레칩스,54450,Dec-13,,,,,,,259,,,,3750,,
(주)텔레칩스,54450,Dec-14,,,,,,,262,,,,4945,,
(주)텔레칩스,54450,Dec-15,,,,,,,271,,,,9900,,
(주)텔레칩스,54450,Dec-16,60916552,17404948,114139841,71002586,33663520,100969671,273,5315489,80476321,10516587,10800,6640431,13.07
(주)텔레칩스,54450,Dec-17,75544327,24054967,123163202,71856810,41205019,122666738,276,5315489,81958183,1541272,11750,6334056,1.9
(주)텔레칩스,54450,Dec-18,73992342,23242153,137933526,79260597,40938576,126098776,289,6752956,96994950,9218032,8600,8154892,10.3
(주)텔레칩스,54450,Dec-19,80310605,30366817,155740434,84579568,52766471,132195565,321,6752956,102973964,8315944,10550,7646362,8.32
(주)텔레칩스,54450,Dec-20,85917994,31033329,166036073,74043739,73587765,100721895,300,6752956,92448309,-9413095,13000,-8475004,-9.63
(주)텔레필드,91440,Dec-10,,,,,,,81,,,,3070,,
(주)텔레필드,91440,Dec-11,,,,,,,91,,,,1195,,
(주)텔레필드,91440,Dec-12,,,,,,,94,,,,1745,,
(주)텔레필드,91440,Dec-13,,,,,,,102,,,,1850,,
(주)텔레필드,91440,Dec-14,,,,,,,116,,,,2325,,
(주)텔레필드,91440,Dec-15,,,,,,,128,,,,4040,,
(주)텔레필드,91440,Dec-16,39735701,20807799,55166477,17399797,30270030,43098885,123,3478520,24896447,-2636350,4305,-1688974,-10.76
(주)텔레필드,91440,Dec-17,39088863,23757272,54836220,17946296,29263658,37433073,121,3478520,25572562,635728,2960,895289,2.11
(주)텔레필드,91440,Dec-18,34558459,14178036,49441709,5608853,27098230,30225785,115,4548524,22343479,-12793006,2665,-10868115,-52.2
(주)텔레필드,91440,Dec-19,43312955,29851439,58220186,10346417,31002753,56538905,112,4548524,27217433,4888415,3410,5688535,19.28
(주)텔레필드,91440,Dec-20,49851708,31904372,62449271,3528885,41722132,40001116,130,4587938,20727138,-6879468,3170,-5757958,-28.63
(주)텔콘알에프제약,200230,Dec-10,,,,,,,,,,,,,
(주)텔콘알에프제약,200230,Dec-11,,,,,,,,,,,,,
(주)텔콘알에프제약,200230,Dec-12,19458855,7304328,22304399,13696881,7357518,35223848,,1250000,14946881,4478717,,,29.96
(주)텔콘알에프제약,200230,Dec-13,28366505,9286399,32195809,20577031,9689069,46638653,,2000000,22506740,7889194,,9859184,42.13
(주)텔콘알에프제약,200230,Dec-14,43546463,4171450,47758587,27322582,4549709,58756395,83,2511000,43208879,6741459,12550,8067298,20.52
(주)텔콘알에프제약,200230,Dec-15,41313400,3799467,48154701,27681324,4162316,28542711,79,2511000,43992385,348205,12200,-286064,0.8
(주)텔콘알에프제약,200230,Dec-16,38168652,23751145,118443620,23442583,36081676,29840249,92,5809677,82361944,-6572696,4275,-8099009,-7.79
(주)텔콘알에프제약,200230,Dec-17,51679950,69753813,209642245,7229728,74521199,41774342,94,7270798,135121046,-19841468,14900,-12081153,-18.77
(주)텔콘알에프제약,200230,Dec-18,25623916,26335723,181794659,-7509106,26343024,57708456,157,8233008,155451636,-15174105,8280,-7874448,-10.5
(주)텔콘알에프제약,200230,Dec-19,32592795,14603108,129486701,-62318890,16361859,56590831,145,8527703,113124842,-54961722,4860,2995155,-41.23
(주)텔콘알에프제약,200230,Dec-20,40257029,90921360,185052609,-103211742,93577125,33141154,184,8750901,91475484,-42026505,6060,-2089916,-40.25
(주)토비스,51360,Dec-10,68233004,49571533,106404459,14980391,64138863,203310599,199,6456329,42265596,3689826,3415,,9.6
(주)토비스,51360,Dec-11,83688143,67975392,123745929,24801889,72168563,320084132,211,6603561,51577365,10073721,5020,16734056,23.09
(주)토비스,51360,Dec-12,95824692,75399054,133298477,30224654,76222094,359367228,220,6677177,57076382,6689702,5120,8811936,12.87
(주)토비스,51360,Dec-13,110802826,79105941,162018464,39779999,80901041,481225127,213,8358529,81117423,10365273,6960,16186626,15.22
(주)토비스,51360,Dec-14,186388454,122482872,241957150,75573649,124191729,609521052,251,8358529,117765421,37991462,16400,53297942,38.5
(주)토비스,51360,Dec-15,133565964,80737481,228801762,96954529,83045190,462830228,246,8358529,145756572,24379326,8460,31211297,18.58
(주)토비스,51360,Dec-16,185271712,132083930,288673594,110209965,133651638,454454017,245,8358529,155021956,16165766,8470,23461780,10.83
(주)토비스,51360,Dec-17,165596398,98131456,264185622,120604790,98376301,522718329,260,8358529,165809321,12963097,7860,20620529,8.06
(주)토비스,51360,Dec-18,187361757,113071936,292953530,137227797,115644832,430178783,280,8358529,177308697,19677903,6690,28506963,11.45
(주)토비스,51360,Dec-19,181896293,85169860,281164074,156258437,87081475,418881870,244,8358529,194082599,22081822,9420,30657766,11.88
(주)토비스,51360,Dec-20,168585085,90920492,280986316,145518589,96763457,272751121,234,8358529,184222859,-6616890,7690,-5586800,-3.39
(주)트루윈,105550,Dec-10,,,,,,,,,,,,,
(주)트루윈,105550,Dec-11,,,,,,,,,,,,,
(주)트루윈,105550,Dec-12,,,,,,,,,,,,,
(주)트루윈,105550,Dec-13,,,,,,,,,,,,,
(주)트루윈,105550,Dec-14,,,,,,,149,,,,6920,,
(주)트루윈,105550,Dec-15,,,,,,,166,,,,8070,,
(주)트루윈,105550,Dec-16,,,,,,,178,,,,9320,,
(주)트루윈,105550,Dec-17,,,,,,,179,,,,4540,,
(주)트루윈,105550,Dec-18,,,,,,,169,,,,4150,,
(주)트루윈,105550,Dec-19,,,,,,,143,,,,6040,,
(주)트루윈,105550,Dec-20,60280641,39004835,95690354,-23653609,59236560,37666650,117,6724576,36453794,632812,4355,1301376,1.74
(주)티엘비,356860,Dec-11,,,,,,,,,,,,,
(주)티엘비,356860,Dec-12,,,,,,,,,,,,,
(주)티엘비,356860,Dec-13,,,,,,,,,,,,,
(주)티엘비,356860,Dec-14,,,,,,,,,,,,,
(주)티엘비,356860,Dec-15,,,,,,,,,,,,,
(주)티엘비,356860,Dec-16,,,,,,,,,,,,,
(주)티엘비,356860,Dec-17,,,,,,,,,,,,,
(주)티엘비,356860,Dec-18,,,,,,,,,,,,,
(주)티엘비,356860,Dec-19,,,,,,,,,,,,,
(주)티엘비,356860,Dec-20,66367660,26360950,113612236,35364559,42594381,184111813,328,2458158,71017855,11818923,52500,15157105,24.52
(주)티엘아이,62860,Dec-10,84640434,18786886,117189535,51599140,19454579,82619377,100,4041475,97734956,12218040,15700,,13.19
(주)티엘아이,62860,Dec-11,59379307,61425516,182850261,46167004,81773067,117886986,108,4078288,101077195,-1574652,6150,2330987,-3.65
(주)티엘아이,62860,Dec-12,56614949,67454425,186782463,50706858,67915588,129817683,108,4078288,118866875,6721489,6900,11519457,4.76
(주)티엘아이,62860,Dec-13,62784446,50213996,188158203,45823696,57322908,115998945,134,4914909,130835296,-10887739,7980,-4970958,-4.79
(주)티엘아이,62860,Dec-14,66531807,57592658,195872823,47008360,66630963,133379534,113,4914909,129241860,-1444577,6830,7082034,1.39
(주)티엘아이,62860,Dec-15,68102256,50213611,185883016,47411322,56026971,132750768,132,4914909,129856044,-2661824,7360,2869605,1.28
(주)티엘아이,62860,Dec-16,72374912,10154316,119585204,46073164,11400516,77429304,146,4936360,108184687,-475571,7130,-1034265,-0.99
(주)티엘아이,62860,Dec-17,54956490,8905373,103630569,41392795,10189373,67241628,149,4936360,93441195,-3595727,5500,-3969190,-3.84
(주)티엘아이,62860,Dec-18,31789398,8293706,78127121,20080341,9281206,48492103,107,4936360,68845915,-20671954,4340,-18996290,-26.55
(주)티엘아이,62860,Dec-19,29407232,3782802,79837780,21422155,5003855,41981841,84,4936360,74833924,1086893,4995,253402,2
(주)티엘아이,62860,Dec-20,22252996,6285948,73208609,15946540,7410596,36713521,95,4936360,65798013,-7344465,8200,-7863322,-9.02
(주)파버나인,177830,Dec-10,,,,,,,,,,,,,
(주)파버나인,177830,Dec-11,,,,,,,,,,,,,
(주)파버나인,177830,Dec-12,,,,,,,,,,,,,
(주)파버나인,177830,Dec-13,,,,,,,,,,,,,
(주)파버나인,177830,Dec-14,,,,,,,350,,,,7880,,
(주)파버나인,177830,Dec-15,19089260,18652397,85076971,25642053,35688063,51726109,302,2677818,49388909,-5339749,6400,-4627004,-10.81
(주)파버나인,177830,Dec-16,24824674,32188568,102674836,28993288,49884277,76984704,354,2677818,52790559,3501668,10150,3296922,6.85
(주)파버나인,177830,Dec-17,27320013,49039456,113945582,29692953,62097383,106136238,358,5355636,51848199,720336,5530,3147911,1.38
(주)파버나인,177830,Dec-18,31958604,48240931,123062728,34725382,66431277,112395079,318,5417212,56631451,4729713,4360,5715808,8.72
